,area of study,course_name,university_name,course_fee,course_link
1209,accounting,PhD in Business Studies - Accounting and Finance,Cardiff University,"GBP 52,350",https://www.idp.com/global/Categories/All-Accounting/Accounting/PhD-in-Business-Studies-Accounting-and-Finance/p/PRG-UK-00069991
1210,accounting,BA (Hons) Accounting and Finance,University of Plymouth,"GBP 42,600",https://www.idp.com/global/Categories/University-of-Plymouth/BA-Hons-Accounting-and-Finance/p/PRG-UK-00072199
1211,accounting,BA (Hons) Accounting and Finance,University of South Wales,"GBP 40,500",https://www.idp.com/global/Categories/All-Accounting/Accounting/BA-Hons-Accounting-and-Finance/p/PRG-UK-00072576
1212,accounting,BSc (Hons) Accounting and Finance,Aberystwyth University,"GBP 48,000",https://www.idp.com/global/Categories/Aberystwyth-University/BSc-Hons-Accounting-and-Finance/p/PRG-UK-00072745
1213,accounting,BSc (Hons) Accounting and Finance,University of Bradford,"GBP 50,685",https://www.idp.com/global/Categories/University-of-Bradford/BSc-Hons-Accounting-and-Finance/p/PRG-UK-00075916
1214,accounting,BA (Hons) Business Management and Accounting,University of Hull,"GBP 43,500",https://www.idp.com/global/Categories/University-of-Hull/BA-Hons-Business-Management-and-Accounting/p/PRG-UK-00076233
1215,accounting,BSc (Hons) Accounting and Financial Management,University of Hull,"GBP 43,500",https://www.idp.com/global/Categories/All-Accounting/Accounting/BSc-Hons-Accounting-and-Financial-Management/p/PRG-UK-00076259
1216,accounting,BA (Hons) Accounting and Finance,Keele University,"GBP 52,500",https://www.idp.com/global/Categories/All-Accounting/Accounting/BA-Hons-Accounting-and-Finance/p/PRG-UK-00078234
1217,accounting,BA (Hons) Accountancy and Financial Management (Top-up),University of Portsmouth,"GBP 31,000",https://www.idp.com/global/Categories/All-Accounting/Accounting/BA-Hons-Accountancy-and-Financial-Management-Top-up/p/PRG-UK-00078682
1218,accounting,Bachelor of Arts in Accounting (Honours),Cardiff Metropolitan University,"GBP 37,500",https://www.idp.com/global/Categories/All-Accounting/Accounting/Bachelor-of-Arts-in-Accounting-Honours/p/PRG-UK-00085651
1219,accounting,BA (Hons) Accounting and Finance,University of Derby,"GBP 42,135",https://www.idp.com/global/Categories/University-of-Derby/BA-Hons-Accounting-and-Finance/p/PRG-UK-00093828
1220,accounting,BA (Hons) Accountancy and Financial Management (Top-up),University of Portsmouth,"GBP 31,000",https://www.idp.com/global/Categories/All-Accounting/Accounting/BA-Hons-Accountancy-and-Financial-Management-Top-up/p/PRG-UK-00078682
1221,accounting,Bachelor of Arts in Accounting (Honours),Cardiff Metropolitan University,"GBP 37,500",https://www.idp.com/global/Categories/All-Accounting/Accounting/Bachelor-of-Arts-in-Accounting-Honours/p/PRG-UK-00085651
1222,accounting,BA (Hons) Accounting and Finance,University of Derby,"GBP 42,135",https://www.idp.com/global/Categories/University-of-Derby/BA-Hons-Accounting-and-Finance/p/PRG-UK-00093828
1223,accounting,BA (Hons) Business Management and Accounting With a Year Abroad,University of Hull,"GBP 58,000",https://www.idp.com/global/Categories/University-of-Hull/BA-Hons-Business-Management-and-Accounting-With-a-Year-Abroad/p/PRG-UK-00097326
1224,accounting,BSc (Hons) Accounting and Financial Management With Industrial Placement,University of Hull,"GBP 58,000",https://www.idp.com/global/Categories/All-Accounting/Accounting/BSc-Hons-Accounting-and-Financial-Management-With-Industrial-Placement/p/PRG-UK-00097341
1225,accounting,Master of Professional Accounting (2 years) - with a Specialisation in CA ...,Macquarie University,"AUD 78,400",https://www.idp.com/global/Categories/Macquarie-University/Master-of-Professional-Accounting-2-years-with-a-Specialisation-in-CA-Studies/p/PRG-AU-00373551
1226,accounting,Accounting and Financial Management (Top-Up) BA (Hons) (London Campus),University of Sunderland,"GBP 12,500",https://www.idp.com/global/Categories/University-of-Sunderland/Accounting-and-Financial-Management-Top-Up-BA-Hons-London-Campus/p/PRG-UK-00098853
1227,accounting,BSc (Hons) Accounting and Business with Industrial Experience,University of Exeter,"GBP 72,800",https://www.idp.com/global/Categories/All-Accounting/Accounting/BSc-Hons-Accounting-and-Business-with-Industrial-Experience/p/PRG-UK-00104339
1228,accounting,BA (Hons) Accounting and Economics,De Montfort University,"GBP 41,250",https://www.idp.com/global/Categories/De-Montfort-University/BA-Hons-Accounting-and-Economics/p/PRG-UK-00106203
1229,accounting,BA (Hons) Accountancy and Finance - Dubai Campus,Heriot-Watt University,"AED 176,400",https://www.idp.com/global/Categories/Heriot-Watt-University/BA-Hons-Accountancy-and-Finance-Dubai-Campus/p/PRG-UK-00159401
1230,accounting,BSc (Hons) Accounting and Finance (Year 2 Entry),"Royal Holloway, University of London","GBP 37,600",https://www.idp.com/global/Categories/Royal-Holloway%2C-University-of-London/BSc-Hons-Accounting-and-Finance-Year-2-Entry/p/PRG-UK-00350075
1231,accounting,"BSc (Hons) Accounting, Business Finance and Management",University of York International Pathway College - Kaplan UK,"GBP 55,050",https://www.idp.com/global/Categories/University-of-York-International-Pathway-College---Kaplan-UK/BSc-Hons-Accounting-Business-Finance-and-Management/p/PRG-UK-00361273
1232,accounting,International Accounting and Financial Management MAcc,Glasgow International College - Kaplan UK,"GBP 29,300",https://www.idp.com/global/Categories/Glasgow-International-College---Kaplan-UK/International-Accounting-and-Financial-Management-MAcc/p/PRG-UK-00374432
1233,accounting,Graduate Certificate in Commerce - Accounting,Victoria University of Wellington,"NZD 15,496",https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Graduate-Certificate-in-Commerce-Accounting/p/PRG-NZ-00266172
1234,accounting,Graduate Diploma in Commerce - Accounting,Victoria University of Wellington,"NZD 30,991",https://www.idp.com/global/Categories/All-Accounting/Accounting/Graduate-Diploma-in-Commerce-Accounting/p/PRG-NZ-00266173
1235,accounting,Bachelor of Commerce with Honours - Accounting,Victoria University of Wellington,"NZD 29,423",https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Bachelor-of-Commerce-with-Honours-Accounting/p/PRG-NZ-00266409
1236,accounting,Accounting and Financial Management BA (Hons) - University of Sheffield,Study Group UK,"GBP 52,800",https://www.idp.com/global/Categories/Study-Group-UK/Accounting-and-Financial-Management-BA-Hons-University-of-Sheffield/p/PRG-UK-00297510
1237,accounting,Associate of Applied Science in Management,University of Montana,"USD 54,476",https://www.idp.com/global/Categories/University-of-Montana/Associate-of-Applied-Science-in-Management/p/PRG-US-00053157
1238,accounting,Associate of Applied Science in Accounting Technology - Computer Support C...,University of Montana,"USD 54,476",https://www.idp.com/global/Categories/All-Accounting/Accounting/Associate-of-Applied-Science-in-Accounting-Technology-Computer-Support-Concentration/p/PRG-US-00053160
1239,accounting,Juris Doctor / Master of Taxation,Baylor University,"USD 122,496",https://www.idp.com/global/Categories/Baylor-University/Juris-Doctor-Master-of-Taxation/p/PRG-US-00161925
1240,accounting,Master of Science in Taxation,Bentley University,"USD 49,880",https://www.idp.com/global/Categories/Bentley-University/Master-of-Science-in-Taxation/p/PRG-US-00185184
1241,accounting,Master of Business Administration/Master of Science in Taxation,Suffolk University,"USD 62,960",https://www.idp.com/global/Categories/All-Accounting/Taxation/Master-of-Business-AdministrationMaster-of-Science-in-Taxation/p/PRG-US-00186910
1242,accounting,Bachelor of Engineering (Honours) / Bachelor of Business in Accounting,Swinburne University of Technology,"AUD 188,000",https://www.idp.com/global/Categories/All-Accounting/Accounting/Bachelor-of-Engineering-Honours-Bachelor-of-Business-in-Accounting/p/PRG-AU-00265598
1243,accounting,Bachelor of Business in Accounting and Finance (Malaysia),Swinburne University of Technology,"MYR 94,800",https://www.idp.com/global/Categories/Swinburne-University-of-Technology/Bachelor-of-Business-in-Accounting-and-Finance-Malaysia/p/PRG-AU-00302782
1244,accounting,Bachelor of Business in Accounting (Malaysia),Swinburne University of Technology,"MYR 94,800",https://www.idp.com/global/Categories/All-Accounting/Accounting/Bachelor-of-Business-in-Accounting-Malaysia/p/PRG-AU-00302781
1245,accounting,Master of Professional Accounting (Extended),Swinburne University of Technology,"AUD 72,960",https://www.idp.com/global/Categories/Swinburne-University-of-Technology/Master-of-Professional-Accounting-Extended/p/PRG-AU-00319841
1246,accounting,Master of Professional Accounting / Master of Financial Planning,Swinburne University of Technology,"AUD 72,960",https://www.idp.com/global/Categories/Swinburne-University-of-Technology/Master-of-Professional-Accounting-Master-of-Financial-Planning/p/PRG-AU-00331664
1247,accounting,Bachelor of Health Science / Bachelor of Business - Accounting,Swinburne University of Technology,"AUD 134,720",https://www.idp.com/global/Categories/Swinburne-University-of-Technology/Bachelor-of-Health-Science-Bachelor-of-Business-Accounting/p/PRG-AU-00334083
1248,accounting,Bachelor of Business Information Systems / Bachelor of Business - Business...,Swinburne University of Technology,"AUD 126,400",https://www.idp.com/global/Categories/Swinburne-University-of-Technology/Bachelor-of-Business-Information-Systems-Bachelor-of-Business-Business-Administration/p/PRG-AU-00334094
1249,accounting,Bachelor of Design / Bachelor of Business - Business Administration,Swinburne University of Technology,"AUD 129,920",https://www.idp.com/global/Categories/All-Accounting/Accounting/Bachelor-of-Design-Bachelor-of-Business-Business-Administration/p/PRG-AU-00334096
1250,accounting,Accounting and Financial Management BA (Hons) - University of Sheffield,Study Group UK,"GBP 52,800",https://www.idp.com/global/Categories/Study-Group-UK/Accounting-and-Financial-Management-BA-Hons-University-of-Sheffield/p/PRG-UK-00297510
1251,accounting,BSc (Hons) Accounting and Finance (Year 2 Entry),"Royal Holloway, University of London","GBP 37,600",https://www.idp.com/global/Categories/Royal-Holloway%2C-University-of-London/BSc-Hons-Accounting-and-Finance-Year-2-Entry/p/PRG-UK-00350075
1252,accounting,"BSc (Hons) Accounting, Business Finance and Management",University of York International Pathway College - Kaplan UK,"GBP 55,050",https://www.idp.com/global/Categories/University-of-York-International-Pathway-College---Kaplan-UK/BSc-Hons-Accounting-Business-Finance-and-Management/p/PRG-UK-00361273
1253,accounting,International Accounting and Financial Management MAcc,Glasgow International College - Kaplan UK,"GBP 29,300",https://www.idp.com/global/Categories/Glasgow-International-College---Kaplan-UK/International-Accounting-and-Financial-Management-MAcc/p/PRG-UK-00374432
1254,accounting,Graduate Certificate in Commerce - Accounting,Victoria University of Wellington,"NZD 15,496",https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Graduate-Certificate-in-Commerce-Accounting/p/PRG-NZ-00266172
1255,accounting,Graduate Diploma in Commerce - Accounting,Victoria University of Wellington,"NZD 30,991",https://www.idp.com/global/Categories/All-Accounting/Accounting/Graduate-Diploma-in-Commerce-Accounting/p/PRG-NZ-00266173
1256,accounting,Bachelor of Commerce with Honours - Accounting,Victoria University of Wellington,"NZD 29,423",https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Bachelor-of-Commerce-with-Honours-Accounting/p/PRG-NZ-00266409
1257,accounting,BSc (Hons) Accounting and Finance (University of Birmingham),Kaplan International College (KIC) London - Kaplan UK,,https://www.idp.com/global/Categories/Kaplan-International-College-%28KIC%29-London---Kaplan-UK/BSc-Hons-Accounting-and-Finance-University-of-Birmingham/p/PRG-UK-00374633
1258,accounting,Master of Science in Taxation for CPAs (Accelerated),Suffolk University,"USD 48,794",https://www.idp.com/global/Categories/Suffolk-University/Master-of-Science-in-Taxation-for-CPAs-Accelerated/p/PRG-US-00186942
1259,accounting,Master of Science in Taxation for Attorneys (Accelerated),Suffolk University,"USD 39,350",https://www.idp.com/global/Categories/Suffolk-University/Master-of-Science-in-Taxation-for-Attorneys-Accelerated/p/PRG-US-00186946
1260,accounting,Accounting BSc Honours with Placement,University of Westminster,"GBP 57,600",https://www.idp.com/global/Categories/University-of-Westminster/Accounting-BSc-Honours-with-Placement/p/PRG-UK-00204143
1261,accounting,BSc (Hons) Accounting With a Foundation Year,University of Hull,"GBP 58,000",https://www.idp.com/global/Categories/University-of-Hull/BSc-Hons-Accounting-With-a-Foundation-Year/p/PRG-UK-00208654
1262,accounting,BSc (Hons) Accounting With a Year Abroad,University of Hull,"GBP 58,000",https://www.idp.com/global/Categories/All-Accounting/Accounting/BSc-Hons-Accounting-With-a-Year-Abroad/p/PRG-UK-00208657
1263,accounting,BSc (Hons) Accounting and Financial Management With a Foundation Year,University of Hull,"GBP 58,000",https://www.idp.com/global/Categories/University-of-Hull/BSc-Hons-Accounting-and-Financial-Management-With-a-Foundation-Year/p/PRG-UK-00208681
1264,accounting,BA (Hons) Accounting and Finance with Foundation Year,Middlesex University,"GBP 56,000",https://www.idp.com/global/Categories/Middlesex-University/BA-Hons-Accounting-and-Finance-with-Foundation-Year/p/PRG-UK-00209455
1265,accounting,BA (Hons) Business Accounting with Foundation Year,Middlesex University,"GBP 56,000",https://www.idp.com/global/Categories/All-Accounting/Accounting/BA-Hons-Business-Accounting-with-Foundation-Year/p/PRG-UK-00209458
1266,accounting,PhD in Accounting,University of Hull,"GBP 43,500",https://www.idp.com/global/Categories/All-Accounting/Accounting/PhD-in-Accounting/p/PRG-UK-00209838
1267,accounting,BA (Hons) Accounting and Finance with Foundation Year,University of Derby,"GBP 56,180",https://www.idp.com/global/Categories/University-of-Derby/BA-Hons-Accounting-and-Finance-with-Foundation-Year/p/PRG-UK-00213138
1268,accounting,MPhil Accounting,University of Exeter,"GBP 35,000",https://www.idp.com/global/Categories/University-of-Exeter/MPhil-Accounting/p/PRG-UK-00236642
1269,accounting,BSc (Hons) Accounting with a Professional Placement Year,Cardiff University,"GBP 73,800",https://www.idp.com/global/Categories/Cardiff-University/BSc-Hons-Accounting-with-a-Professional-Placement-Year/p/PRG-UK-00239758
1270,accounting,BA (Hons) Forensic Accounting (Including Foundation Year),University of South Wales,"GBP 54,000",https://www.idp.com/global/Categories/University-of-South-Wales/BA-Hons-Forensic-Accounting-Including-Foundation-Year/p/PRG-UK-00250392
1271,accounting,BA (Hons) in Accounting and Finance (Sandwich year),Nottingham Trent University,"GBP 63,200",https://www.idp.com/global/Categories/All-Accounting/Accounting/BA-Hons-in-Accounting-and-Finance-Sandwich-year/p/PRG-UK-00267327
1272,accounting,MPhil/PhD Accounting,University of Westminster,"GBP 56,440",https://www.idp.com/global/Categories/All-Accounting/Accounting/MPhilPhD-Accounting/p/PRG-UK-00274835
