,location,course_link,duration,entry_score,course_qualification,intakes
2629,United States,https://www.idp.com/global/Categories/Environmental-Science/Ecology/Master-of-Arts-in-Human-Biology-Ecology-and-Evolution/p/PRG-US-00215251,4 Semester(s),7.0 IELTS,Masters Degree,['august']
2630,United States,https://www.idp.com/global/Categories/Purdue-University---West-Lafayette/Master-of-Science-in-Ecological-Sciences-and-Engineering-Thesis/p/PRG-US-00215363,4 Semester(s),6.5 IELTS,Masters Degree,['august']
2631,United States,https://www.idp.com/global/Categories/Environmental-Science/Ecology/Master-of-Arts-in-Human-Biology-Ecology-and-Evolution-Health-Medicine-and-Humanity/p/PRG-US-00215258,4 Semester(s),7.0 IELTS,Masters Degree,['august']
2632,United States,https://www.idp.com/global/Categories/Environmental-Science/Ecology/Master-of-Arts-in-Human-Biology-Ecology-and-Evolution-Heritage-and-Unwritten-Histories/p/PRG-US-00215262,4 Semester(s),7.0 IELTS,Masters Degree,['august']
2633,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Public-Health-Environmental-Sciences-and-Engineering/p/PRG-US-00215484,4 Semester(s),7.0 IELTS,Masters Degree,"['january', 'august']"
2634,United States,https://www.idp.com/global/Categories/University-of-North-Carolina-at-Chapel-Hill/Master-of-Science-in-Public-Health-Environmental-Sciences-and-EngineeringMaster-of-City-and-Regional-Planning/p/PRG-US-00215537,6 Semester(s),7.0 IELTS,Double Major Degree,"['january', 'august']"
2635,United States,https://www.idp.com/global/Categories/Georgia-Institute-of-Technology/Master-of-Science-in-Biology-Ecology-Evolution-and-Behavior/p/PRG-US-00216935,1 Year(s),6.0 IELTS,Masters Degree,['august']
2636,United States,https://www.idp.com/global/Categories/Western-Kentucky-University/Bachelor-of-Science-in-Geography-and-Environmental-Studies-Environment-and-Sustainability/p/PRG-US-00217718,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'august']"
2637,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Geography-Resource-and-Environmental-Studies/p/PRG-US-00218284,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'june', 'august']"
2638,United States,https://www.idp.com/global/Categories/University-of-Washington/Master-of-Science-in-Environmental-Toxicology/p/PRG-US-00220930,4 Semester(s),6.5 IELTS,Masters Degree,['september']
2639,United States,https://www.idp.com/global/Categories/California-State-University---East-Bay/Bachelor-of-Science-in-Biological-Sciences-Ecology-and-Evolutionary-Biology/p/PRG-US-00222041,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
2640,United States,https://www.idp.com/global/Categories/Montana-State-University/Bachelor-of-Science-in-Natural-Resources-and-Rangeland-Ecology-Rangeland-Ecology-and-Management/p/PRG-US-00222223,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'july', 'august']"
2641,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Sciences-Geospatial-and-Environmental-Analysis/p/PRG-US-00222219,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'july', 'august']"
2642,United States,https://www.idp.com/global/Categories/Western-Kentucky-University/Graduate-Certificate-Environmental-Health-and-Safety/p/PRG-US-00222412,2 Semester(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'august']"
2643,United States,https://www.idp.com/global/Categories/Environmental-Science/Ecology/Doctor-of-Philosophy-in-Biological-Sciences-Ecology-Evolution-and-Behavior/p/PRG-US-00223166,10 Semester(s),6.5 IELTS,Ph.D.,['august']
2644,United States,https://www.idp.com/global/Categories/Environmental-Science/Ecology/Doctor-of-Philosophy-in-Biology-Ecology-and-Evolution/p/PRG-US-00223816,6 Semester(s),6.5 IELTS,Ph.D.,"['january', 'september']"
2645,United States,https://www.idp.com/global/Categories/Central-Michigan-University/Bachelor-of-Science-in-Environmental-Science/p/PRG-US-00223971,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'august']"
2646,United States,https://www.idp.com/global/Categories/Georgia-State-University/Bachelor-of-Interdisciplinary-Studies-in-Environmental-Science/p/PRG-US-00224501,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'august']"
2647,United States,https://www.idp.com/global/Categories/Florida-A-and-M-University/Master-of-Science-in-Environmental-Science-Environmental-Policy-and-Management/p/PRG-US-00224557,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'august']"
2648,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Environmental-Science-Radiation-Protection/p/PRG-US-00224561,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'august']"
2649,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Environmental-Science-Environmental-Restoration-and-Waste-Management/p/PRG-US-00224558,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'august']"
2650,United States,https://www.idp.com/global/Categories/De-Anza-College/Associate-of-Arts-in-Environmental-Resource-Management-and-Pollution-Prevention/p/PRG-US-00224662,4 Semester(s),6.0 IELTS,Associate Degree,"['january', 'april', 'september']"
2651,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Geoscience/p/PRG-US-00224996,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
2652,United States,https://www.idp.com/global/Categories/Rice-University/Doctor-of-Philosophy-in-Earth-Surface-Environment-and-Energy-Geofluids-and-Mechanics-of-Porous-Media/p/PRG-US-00225052,10 Semester(s),7.0 IELTS,Ph.D.,"['january', 'august']"
2653,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Doctor-of-Philosophy-in-Earth-Surface-Environment-and-Energy-Biogeochemistry/p/PRG-US-00225055,10 Semester(s),7.0 IELTS,Ph.D.,"['january', 'august']"
2654,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Doctor-of-Philosophy-in-Earth-Surface-Environment-and-Energy-Sedimentology-Stratigraphy-and-Surface-Processes/p/PRG-US-00225057,10 Semester(s),7.0 IELTS,Ph.D.,"['january', 'august']"
2655,United States,https://www.idp.com/global/Categories/Rice-University/Doctor-of-Philosophy-in-Earth-Surface-Environment-and-Energy-Cryosphere-Studies/p/PRG-US-00225060,10 Semester(s),7.0 IELTS,Ph.D.,"['january', 'august']"
2656,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Doctor-of-Philosophy-in-Earth-and-Planetary-Interiors-Volcanology-Petrology-and-High-Temperature-Geochemistry/p/PRG-US-00225063,10 Semester(s),7.0 IELTS,Ph.D.,"['january', 'august']"
2657,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Doctor-of-Philosophy-in-Earth-and-Planetary-Interiors-Planetary-Sciences/p/PRG-US-00225067,10 Semester(s),7.0 IELTS,Ph.D.,"['january', 'august']"
2658,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Doctor-of-Philosophy-in-Earth-and-Planetary-Interiors-Seismology-and-Earthquake-Physics/p/PRG-US-00225065,10 Semester(s),7.0 IELTS,Ph.D.,"['january', 'august']"
2659,United States,https://www.idp.com/global/Categories/University-of-North-Carolina---Charlotte/Bachelor-of-Arts-in-Environmental-Studies-Secondary-Teaching/p/PRG-US-00225916,8 Semester(s),6.0 IELTS,Bachelor Degree,['august']
2660,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Arts-in-Environmental-Studies/p/PRG-US-00225915,8 Semester(s),6.0 IELTS,Bachelor Degree,['august']
2661,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Studies-Nature-in-Society/p/PRG-US-00226063,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
2662,United States,https://www.idp.com/global/Categories/Northern-Illinois-University/Bachelor-of-Arts-in-Environmental-Studies-Nature-in-Society/p/PRG-US-00226064,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
2663,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Studies-Water-Sciences/p/PRG-US-00226065,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
2664,United States,https://www.idp.com/global/Categories/University-of-California%2C-Riverside/Bachelor-of-Science-in-Sustainability-Studies/p/PRG-US-00226214,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'march', 'october']"
2665,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Environmental-Sciences/p/PRG-US-00226273,2 Year(s),6.0 IELTS,Masters Degree,['august']
2666,United States,https://www.idp.com/global/Categories/University-of-Massachusetts---Amherst/Master-of-Science-in-Environmental-Conservation-Environmental-Policy-and-Human-Dimensions/p/PRG-US-00226559,4 Semester(s),6.5 IELTS,Masters Degree,"['feb', 'august']"
2667,United States,https://www.idp.com/global/Categories/University-of-Massachusetts---Amherst/Doctor-of-Philosophy-in-Environmental-Conservation-Environmental-Policy-and-Human-Dimensions/p/PRG-US-00226568,8 Semester(s),6.5 IELTS,Ph.D.,"['feb', 'august']"
2668,United States,https://www.idp.com/global/Categories/University-of-Wyoming/Bachelor-of-Arts-in-Elementary-Education-Environmental-Studies/p/PRG-US-00226668,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'august']"
2669,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Environmental-Health-Sciences/p/PRG-US-00226688,4 Semester(s),6.0 IELTS,Masters Degree,"['feb', 'august']"
2670,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Doctor-of-Philosophy-in-Environmental-Health-Sciences/p/PRG-US-00226689,8 Semester(s),6.0 IELTS,Ph.D.,"['feb', 'august']"
2671,United States,https://www.idp.com/global/Categories/Environmental-Science/Ecology/Doctor-of-Philosphy-in-Ecology-Watershed-Sciences/p/PRG-US-00227738,6 Semester(s),6.0 IELTS,Ph.D.,"['january', 'may', 'august']"
2672,United States,https://www.idp.com/global/Categories/University-of-Pennsylvania/Bachelor-of-Arts-in-Biology-Ecology-and-Evolutionary-Biology/p/PRG-US-00228772,8 Semester(s),6.0 IELTS,Bachelor Degree,['september']
2673,United States,https://www.idp.com/global/Categories/University-of-Pennsylvania/Bachelor-of-Arts-in-Environmental-Studies/p/PRG-US-00228802,8 Semester(s),6.0 IELTS,Bachelor Degree,['september']
2674,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Arts-in-Environmental-Studies-Environmental-Policy-and-Application/p/PRG-US-00228804,8 Semester(s),6.0 IELTS,Bachelor Degree,['september']
2675,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Arts-in-Environmental-Studies-Individualized/p/PRG-US-00228806,8 Semester(s),6.0 IELTS,Bachelor Degree,['september']
2676,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Arts-in-Environmental-Studies-Sustainability-and-Environmental-Management/p/PRG-US-00228807,8 Semester(s),6.0 IELTS,Bachelor Degree,['september']
