,area of study,course_name,university_name,course_fee,course_link
3397,finance,Bachelor of Business Administration in Finance - Personal Financial Planni...,University of Houston,"USD 111,908",https://www.idp.com/global/Categories/University-of-Houston/Bachelor-of-Business-Administration-in-Finance-Personal-Financial-Planning/p/PRG-US-00181627
3398,finance,Master of Science in Global Energy Management,University of Houston,"USD 30,348",https://www.idp.com/global/Categories/University-of-Houston/Master-of-Science-in-Global-Energy-Management/p/PRG-US-00181712
3399,finance,Doctor of Philosophy in Business Administration - Finance,University of California - Berkeley,"USD 132,720",https://www.idp.com/global/Categories/University-of-California---Berkeley/Doctor-of-Philosophy-in-Business-Administration-Finance/p/PRG-US-00182200
3400,finance,Bachelor of Science in Corporate Finance and Accounting,Bentley University,"USD 208,000",https://www.idp.com/global/Categories/Bentley-University/Bachelor-of-Science-in-Corporate-Finance-and-Accounting/p/PRG-US-00185085
3401,finance,Bachelor of Science in Finance,Bentley University,"USD 208,000",https://www.idp.com/global/Categories/Bentley-University/Bachelor-of-Science-in-Finance/p/PRG-US-00185090
3402,finance,Bachelor of Science in Economics - Finance,Bentley University,"USD 208,000",https://www.idp.com/global/Categories/Bentley-University/Bachelor-of-Science-in-Economics-Finance/p/PRG-US-00185089
3403,finance,Master of Science in Finance - Finance,Bentley University,"USD 49,880",https://www.idp.com/global/Categories/Bentley-University/Master-of-Science-in-Finance-Finance/p/PRG-US-00185174
3404,finance,Bachelor of Arts in Business Administration - Finance,California State University - Fullerton,"USD 70,488",https://www.idp.com/global/Categories/California-State-University---Fullerton/Bachelor-of-Arts-in-Business-Administration-Finance/p/PRG-US-00185651
3405,finance,Bachelor of Arts in Business Administration - Accounting and Information S...,California State University - Fullerton,"USD 70,488",https://www.idp.com/global/Categories/California-State-University---Fullerton/Bachelor-of-Arts-in-Business-Administration-Accounting-and-Information-Systems/p/PRG-US-00185665
3406,finance,Bachelor of Arts in Business Administration - Risk Management and Insuranc...,California State University - Fullerton,"USD 70,488",https://www.idp.com/global/Categories/Finance/Insurance/Bachelor-of-Arts-in-Business-Administration-Risk-Management-and-Insurance/p/PRG-US-00185685
3407,finance,Bachelor of Science in Mathematics - Actuarial Science and Finance,University of Idaho,"USD 110,160",https://www.idp.com/global/Categories/University-of-Idaho/Bachelor-of-Science-in-Mathematics-Actuarial-Science-and-Finance/p/PRG-US-00186160
3408,finance,Bachelor of Science in Mathematics - Actuarial Science,Suffolk University,"USD 164,968",https://www.idp.com/global/Categories/Suffolk-University/Bachelor-of-Science-in-Mathematics-Actuarial-Science/p/PRG-US-00186374
3409,finance,Bachelor of Science in Business Administration - Accountancy,California State University - Long Beach,"USD 64,152",https://www.idp.com/global/Categories/California-State-University---Long-Beach/Bachelor-of-Science-in-Business-Administration-Accountancy/p/PRG-US-00186571
3410,finance,Bachelor of Science in Finance,Bentley University,"USD 208,000",https://www.idp.com/global/Categories/Bentley-University/Bachelor-of-Science-in-Finance/p/PRG-US-00185090
3411,finance,Bachelor of Science in Economics - Finance,Bentley University,"USD 208,000",https://www.idp.com/global/Categories/Bentley-University/Bachelor-of-Science-in-Economics-Finance/p/PRG-US-00185089
3412,finance,Master of Science in Finance - Finance,Bentley University,"USD 49,880",https://www.idp.com/global/Categories/Bentley-University/Master-of-Science-in-Finance-Finance/p/PRG-US-00185174
3413,finance,Bachelor of Arts in Business Administration - Finance,California State University - Fullerton,"USD 70,488",https://www.idp.com/global/Categories/California-State-University---Fullerton/Bachelor-of-Arts-in-Business-Administration-Finance/p/PRG-US-00185651
3414,finance,Bachelor of Arts in Business Administration - Accounting and Information S...,California State University - Fullerton,"USD 70,488",https://www.idp.com/global/Categories/California-State-University---Fullerton/Bachelor-of-Arts-in-Business-Administration-Accounting-and-Information-Systems/p/PRG-US-00185665
3415,finance,Bachelor of Arts in Business Administration - Risk Management and Insuranc...,California State University - Fullerton,"USD 70,488",https://www.idp.com/global/Categories/Finance/Insurance/Bachelor-of-Arts-in-Business-Administration-Risk-Management-and-Insurance/p/PRG-US-00185685
3416,finance,Bachelor of Science in Mathematics - Actuarial Science and Finance,University of Idaho,"USD 110,160",https://www.idp.com/global/Categories/University-of-Idaho/Bachelor-of-Science-in-Mathematics-Actuarial-Science-and-Finance/p/PRG-US-00186160
3417,finance,Bachelor of Science in Mathematics - Actuarial Science,Suffolk University,"USD 164,968",https://www.idp.com/global/Categories/Suffolk-University/Bachelor-of-Science-in-Mathematics-Actuarial-Science/p/PRG-US-00186374
3418,finance,Bachelor of Science in Business Administration - Accountancy,California State University - Long Beach,"USD 64,152",https://www.idp.com/global/Categories/California-State-University---Long-Beach/Bachelor-of-Science-in-Business-Administration-Accountancy/p/PRG-US-00186571
3419,finance,Master of Science in Accounting/Master of Science in Taxation,Suffolk University,"USD 62,960",https://www.idp.com/global/Categories/Suffolk-University/Master-of-Science-in-AccountingMaster-of-Science-in-Taxation/p/PRG-US-00186583
3420,finance,Master of Business Administration/Master of Science in Finance,Suffolk University,"USD 62,960",https://www.idp.com/global/Categories/Suffolk-University/Master-of-Business-AdministrationMaster-of-Science-in-Finance/p/PRG-US-00186798
3421,finance,Bachelor of Science in Business Administration in Finance (Finance/Account...,University of North Carolina - Charlotte,"USD 82,948",https://www.idp.com/global/Categories/University-of-North-Carolina---Charlotte/Bachelor-of-Science-in-Business-Administration-in-Finance-FinanceAccounting/p/PRG-US-00186875
3422,finance,Master of Science in Finance for Attorneys,Suffolk University,"USD 47,220",https://www.idp.com/global/Categories/Suffolk-University/Master-of-Science-in-Finance-for-Attorneys/p/PRG-US-00186934
3423,finance,Bachelor of Commerce (Financial Planning),University of Wollongong,"AUD 90,720",https://www.idp.com/global/Categories/University-of-Wollongong/Bachelor-of-Commerce-Financial-Planning/p/PRG-AU-00109019
3424,finance,Bachelor of Actuarial Science (Honours),Bond University,"AUD 45,540",https://www.idp.com/global/Categories/Bond-University/Bachelor-of-Actuarial-Science-Honours/p/PRG-AU-00118679
3425,finance,Bachelor of Business - Finance,University of Technology Sydney,"AUD 119,952",https://www.idp.com/global/Categories/University-of-Technology-Sydney/Bachelor-of-Business-Finance/p/PRG-AU-00269356
3426,finance,Master of Finance,Macquarie University,"AUD 39,200",https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Finance/p/PRG-AU-00327204
3427,finance,Master of Finance and Master of Marketing,Macquarie University,"AUD 78,400",https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Finance-and-Master-of-Marketing/p/PRG-AU-00327208
3428,finance,Master of Business Analytics and Master of Financial Management,University of Wollongong,"AUD 62,784",https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Business-Analytics-and-Master-of-Financial-Management/p/PRG-AU-00330399
3429,finance,Master of Supply Chain Management and Master of Financial Management,University of Wollongong,"AUD 62,784",https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Supply-Chain-Management-and-Master-of-Financial-Management/p/PRG-AU-00330414
3430,finance,Master of Financial Management (2 Year with a Second Master's Degree),University of Wollongong,"AUD 70,632",https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Financial-Management-2-Year-with-a-Second-Masters-Degree/p/PRG-AU-00330424
3431,finance,Master of Management in Finance,Bond University,"AUD 67,540",https://www.idp.com/global/Categories/Bond-University/Master-of-Management-in-Finance/p/PRG-AU-00367342
