,area of study,course_name,university_name,course_fee,course_link
71,biological-and-life-sciences,Bachelor of Science - Biochemistry and Molecular Biology,The University of Queensland,"AUD 134,208",https://www.idp.com/global/Categories/The-University-of-Queensland/Bachelor-of-Science-Biochemistry-and-Molecular-Biology/p/PRG-AU-00061314
72,biological-and-life-sciences,Stem Cell Engineering for Regenerative Medicine MSc,University of Glasgow,"GBP 21,920",https://www.idp.com/global/Categories/University-of-Glasgow/Stem-Cell-Engineering-for-Regenerative-Medicine-MSc/p/PRG-UK-00308902
73,biological-and-life-sciences,Master of Molecular Biology,The University of Queensland,"AUD 61,560",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/Master-of-Molecular-Biology/p/PRG-AU-00060591
74,biological-and-life-sciences,MSc Advanced Professional and Clinical Practice,Queen's University Belfast,"GBP 35,400",https://www.idp.com/global/Categories/Queen%27s-University-Belfast/MSc-Advanced-Professional-and-Clinical-Practice/p/PRG-UK-00186350
75,biological-and-life-sciences,BSc (Hons) Biomedical Science,University of Birmingham,"GBP 70,200",https://www.idp.com/global/Categories/University-of-Birmingham/BSc-Hons-Biomedical-Science/p/PRG-UK-00162780
76,biological-and-life-sciences,Postgraduate Diploma in Forensic Science,The University of Auckland,"NZD 44,526",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Forensics/Postgraduate-Diploma-in-Forensic-Science/p/PRG-NZ-00074038
77,biological-and-life-sciences,Postgraduate Diploma in Bioscience Enterprise,The University of Auckland,"NZD 44,526",https://www.idp.com/global/Categories/The-University-of-Auckland/Postgraduate-Diploma-in-Bioscience-Enterprise/p/PRG-NZ-00074255
78,biological-and-life-sciences,Postgraduate Diploma in Science - Biochemistry,The University of Otago,"NZD 37,904",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biochemistry/Postgraduate-Diploma-in-Science-Biochemistry/p/PRG-NZ-00103155
79,biological-and-life-sciences,Bachelor of Science - Genetics,The University of Otago,"NZD 106,290",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Genetics/Bachelor-of-Science-Genetics/p/PRG-NZ-00103199
80,biological-and-life-sciences,Bachelor of Science - Zoology,Massey University,"NZD 101,310",https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Science-Zoology/p/PRG-NZ-00117935
81,biological-and-life-sciences,Bachelor of Science - Plant Science,Massey University,"NZD 101,310",https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Science-Plant-Science/p/PRG-NZ-00117940
82,biological-and-life-sciences,Postgraduate Diploma in Science - Biological Sciences,The University of Auckland,"NZD 44,310",https://www.idp.com/global/Categories/The-University-of-Auckland/Postgraduate-Diploma-in-Science-Biological-Sciences/p/PRG-NZ-00220368
83,biological-and-life-sciences,Postgraduate Diploma in Biomedical Science,The University of Auckland,"NZD 44,310",https://www.idp.com/global/Categories/The-University-of-Auckland/Postgraduate-Diploma-in-Biomedical-Science/p/PRG-NZ-00242581
84,biological-and-life-sciences,Doctor of Philosophy in Mathematical Physics,University of Canterbury,"NZD 21,297",https://www.idp.com/global/Categories/University-of-Canterbury/Doctor-of-Philosophy-in-Mathematical-Physics/p/PRG-NZ-00301216
85,biological-and-life-sciences,Postgraduate Diploma in Biomedical Science,Victoria University of Wellington,"NZD 35,237",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/Postgraduate-Diploma-in-Biomedical-Science/p/PRG-NZ-00074839
86,biological-and-life-sciences,Master of Forensic Science [Extension],University of Technology Sydney,"AUD 83,808",https://www.idp.com/global/Categories/University-of-Technology-Sydney/Master-of-Forensic-Science-Extension/p/PRG-AU-00298650
87,biological-and-life-sciences,Bachelor of Science - Biochemistry and Molecular Biology,The University of Western Australia,"AUD 120,300",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biochemistry/Bachelor-of-Science-Biochemistry-and-Molecular-Biology/p/PRG-AU-00159997
88,biological-and-life-sciences,Bachelor of Science (Biomedical Science),Edith Cowan University,"AUD 102,000",https://www.idp.com/global/Categories/Edith-Cowan-University/Bachelor-of-Science-Biomedical-Science/p/PRG-AU-00065870
89,biological-and-life-sciences,Master of Science - Biochemistry,The University of Otago,"NZD 37,904",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biochemistry/Master-of-Science-Biochemistry/p/PRG-NZ-00103126
90,biological-and-life-sciences,Bachelor of Science - Microbiology,Massey University,"NZD 101,310",https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Science-Microbiology/p/PRG-NZ-00117944
91,biological-and-life-sciences,Postgraduate Diploma in Science in Biochemistry,University of Canterbury,"NZD 39,500",https://www.idp.com/global/Categories/University-of-Canterbury/Postgraduate-Diploma-in-Science-in-Biochemistry/p/PRG-NZ-00196013
92,biological-and-life-sciences,Master of Biomedical Science,The University of Auckland,"NZD 44,310",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/Master-of-Biomedical-Science/p/PRG-NZ-00242158
93,biological-and-life-sciences,Master of Science - Bioinformatics(MSC-BIOI-R4MSC),The University of Auckland,"NZD 44,310",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/Master-of-Science-BioinformaticsMSC-BIOI-R4MSC/p/PRG-NZ-00242373
94,biological-and-life-sciences,Master of Science - Clinical Exercise Physiology(MSC-CEXP-T4MSC),The University of Auckland,"NZD 88,620",https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Science-Clinical-Exercise-PhysiologyMSC-CEXP-T4MSC/p/PRG-NZ-00242399
95,biological-and-life-sciences,Bachelor of Science (Biomedical Science),Edith Cowan University,"AUD 102,000",https://www.idp.com/global/Categories/Edith-Cowan-University/Bachelor-of-Science-Biomedical-Science/p/PRG-AU-00065870
96,biological-and-life-sciences,Master of Forensic Science,University of Technology Sydney,"AUD 62,856",https://www.idp.com/global/Categories/University-of-Technology-Sydney/Master-of-Forensic-Science/p/PRG-AU-00298652
97,biological-and-life-sciences,MSci (Hons) Biomedical Science,University of Surrey,"GBP 89,600",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/MSci-Hons-Biomedical-Science/p/PRG-UK-00336681
98,biological-and-life-sciences,BSc (Hons) Biomedical Science with foundation year,University of Surrey,"GBP 89,600",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/BSc-Hons-Biomedical-Science-with-foundation-year/p/PRG-UK-00336679
99,biological-and-life-sciences,MSci (Hons) Biomedical Science with professional training,University of Surrey,"GBP 108,500",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/MSci-Hons-Biomedical-Science-with-professional-training/p/PRG-UK-00336682
100,biological-and-life-sciences,MSc Molecular Biology with Biotechnology,Bangor University,"GBP 17,800",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/MSc-Molecular-Biology-with-Biotechnology/p/PRG-UK-00082833
101,biological-and-life-sciences,Master of Biomedical Science - Biochemistry and Molecular Biology,The University of Western Australia,"AUD 81,400",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/Master-of-Biomedical-Science-Biochemistry-and-Molecular-Biology/p/PRG-AU-00162934
102,biological-and-life-sciences,International Foundation Programme for Science (September Intake),University of St Andrews,"GBP 21,120",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/International-Foundation-Programme-for-Science-September-Intake/p/PRG-UK-00114232
103,biological-and-life-sciences,BSc (Hons) Biomedical Science,University of Surrey,"GBP 63,300",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/BSc-Hons-Biomedical-Science/p/PRG-UK-00067312
104,biological-and-life-sciences,Precision Medicine: Genomics and Analytics MSc,University of Leeds,"GBP 24,000",https://www.idp.com/global/Categories/University-of-Leeds/Precision-Medicine-Genomics-and-Analytics-MSc/p/PRG-UK-00309508
105,biological-and-life-sciences,Master of Biotechnology - Biochemistry and Molecular Biology,The University of Western Australia,"AUD 83,400",https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Biotechnology-Biochemistry-and-Molecular-Biology/p/PRG-AU-00162931
106,biological-and-life-sciences,MSc Drug Design and Biomedical Science,Edinburgh Napier University,"GBP 16,875",https://www.idp.com/global/Categories/Edinburgh-Napier-University/MSc-Drug-Design-and-Biomedical-Science/p/PRG-UK-00096616
107,biological-and-life-sciences,MSc Drug Design and Biomedical Science,Edinburgh Napier University,"GBP 25,312",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/MSc-Drug-Design-and-Biomedical-Science/p/PRG-UK-00304968
108,biological-and-life-sciences,Genetic Manipulation and Molecular Cell Biology MSc,University of Sussex,"GBP 22,500",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biochemistry/Genetic-Manipulation-and-Molecular-Cell-Biology-MSc/p/PRG-UK-00075584
109,biological-and-life-sciences,International Foundation in Life Sciences - University of Surrey Internati...,Study Group UK,"GBP 17,500",https://www.idp.com/global/Categories/Study-Group-UK/International-Foundation-in-Life-Sciences-University-of-Surrey-International-Study-Centre/p/PRG-UK-00239583
110,biological-and-life-sciences,"Bachelor of Science in Microbial, Cellular and Molecular Biology - Cell an...",Auburn University - Shorelight,"USD 120,960",https://www.idp.com/global/Categories/Auburn-University---Shorelight/Bachelor-of-Science-in-Microbial-Cellular-and-Molecular-Biology-Cell-and-Molecular-Biology/p/PRG-US-00222805
111,biological-and-life-sciences,Associate in Science in Biotechnology (Berkeley City College),Peralta Community College District,"USD 15,900",https://www.idp.com/global/Categories/Peralta-Community-College-District/Associate-in-Science-in-Biotechnology-Berkeley-City-College/p/PRG-US-00232785
112,biological-and-life-sciences,Associate of Science in Bioinformatics,Langara College,"CAD 37,524",https://www.idp.com/global/Categories/Langara-College/Associate-of-Science-in-Bioinformatics/p/PRG-CA-00100084
113,biological-and-life-sciences,Bachelor of Science in Biology,Ohio State University - Columbus,"USD 134,008",https://www.idp.com/global/Categories/Ohio-State-University---Columbus/Bachelor-of-Science-in-Biology/p/PRG-US-00002845
114,biological-and-life-sciences,Bachelor of Science in Integrative Biology,University of Illinois - Urbana-Champaign,"USD 122,376",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Wildlife-Conservation/Bachelor-of-Science-in-Integrative-Biology/p/PRG-US-00005987
115,biological-and-life-sciences,Master of Science in Cell and Molecular Biology,"University of Nevada, Reno","USD 23,480",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biochemistry/Master-of-Science-in-Cell-and-Molecular-Biology/p/PRG-US-00031147
116,biological-and-life-sciences,Advanced Diploma in Biotechnology ? Advanced (fast-track),Durham College,"CAD 13,663",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biotechnology/Advanced-Diploma-in-Biotechnology-Advanced-fast-track/p/PRG-CA-00068424
117,biological-and-life-sciences,Associate in Science Degree in Biology,Camosun College,"CAD 44,556",https://www.idp.com/global/Categories/Camosun-College/Associate-in-Science-Degree-in-Biology/p/PRG-CA-00068465
118,biological-and-life-sciences,Master of Science (Applied) in Biotechnology (Non-Thesis),McGill University,"CAD 36,750",https://www.idp.com/global/Categories/McGill-University/Master-of-Science-Applied-in-Biotechnology-Non-Thesis/p/PRG-CA-00087517
119,biological-and-life-sciences,Bachelor of Science in Molecular Biology,University of Pittsburgh,"USD 130,624",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Wildlife-Conservation/Bachelor-of-Science-in-Molecular-Biology/p/PRG-US-00001112
120,biological-and-life-sciences,Master of Science in Entomology and Plant Pathology,University of Tennessee,"USD 47,697",https://www.idp.com/global/Categories/University-of-Tennessee/Master-of-Science-in-Entomology-and-Plant-Pathology/p/PRG-US-00003127
121,biological-and-life-sciences,"Master of Science in Regulatory Affairs for Drugs, Biologics, and Medical ...",Northeastern University,"USD 34,965",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Wildlife-Conservation/Master-of-Science-in-Regulatory-Affairs-for-Drugs-Biologics-and-Medical-Devices-General-Regulatory-Affairs-Boston/p/PRG-US-00229596
