,location,course_link,duration,entry_score,course_qualification,intakes
5762,United Kingdom,https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Pre-Masters-for-Science-and-Health-2-Terms/p/PRG-UK-00357297,8 Month(s),,Foundation for Postgraduate,"['january', 'march', 'september']"
5763,United States,https://www.idp.com/global/Categories/Florida-Atlantic-University/Doctor-of-Philosophy-in-Integrative-Biology-Marine-Science-and-Oceanography/p/PRG-US-00278408,8 Semester(s),6.0 IELTS,Ph.D.,['august']
5764,United Kingdom,https://www.idp.com/global/Categories/Swansea-University/BA-Hons-Human-Geography/p/PRG-UK-00070773,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5765,United Kingdom,https://www.idp.com/global/Categories/Swansea-University/MSc-by-Research-Glaciology/p/PRG-UK-00165238,1 Year(s),6.5 IELTS,Masters Degree (Research),"['january', 'april', 'july', 'october']"
5766,United Kingdom,https://www.idp.com/global/Categories/Swansea-University/MSc-by-Research-Global-Migration/p/PRG-UK-00165242,1 Year(s),6.5 IELTS,Masters Degree (Research),"['january', 'april', 'july', 'october']"
5767,United Kingdom,https://www.idp.com/global/Categories/All-Geography/Human-Geography/PhD-Human-Geography/p/PRG-UK-00165264,3 Year(s),6.5 IELTS,Ph.D.,"['january', 'april', 'july', 'october']"
5768,United Kingdom,https://www.idp.com/global/Categories/Swansea-University/BA-Hons-Geography-With-a-Year-In-Industry/p/PRG-UK-00206759,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5769,United Kingdom,https://www.idp.com/global/Categories/Swansea-University/BA-Hons-Human-Geography-With-a-Year-In-Industry/p/PRG-UK-00206812,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5770,United Kingdom,https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Environmental-Geoscience-With-a-Year-In-Industry/p/PRG-UK-00206934,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5771,United Kingdom,https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Physical-Geography-With-a-Year-In-Industry/p/PRG-UK-00206941,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5772,United Kingdom,https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/MSci-Hons-Natural-Sciences-specialising-in-Archaeology-Biology-or-Environment/p/PRG-UK-00160525,4 Year(s),6.5 IELTS,Undergraduate Masters,['september']
5773,United Kingdom,https://www.idp.com/global/Categories/University-of-the-West-of-England/MSci-Environmental-Science/p/PRG-UK-00205441,4 Year(s),6.0 IELTS,Undergraduate Masters,['september']
5774,United Kingdom,https://www.idp.com/global/Categories/Manchester-Metropolitan-University/BSc-Hons-Physical-Geography-with-Study-Abroad/p/PRG-UK-00210165,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5775,United Kingdom,https://www.idp.com/global/Categories/University-of-the-West-of-England/Masters-in-Research-MRes-Geography-and-Environmental-Management/p/PRG-UK-00236532,1 Year(s),6.5 IELTS,Masters Degree (Research),['september']
5776,United Kingdom,https://www.idp.com/global/Categories/University-of-York/MSci-Hons-Natural-Sciences-specialising-in-Nanoscience/p/PRG-UK-00236845,4 Year(s),6.5 IELTS,Undergraduate Masters,['september']
5777,United Kingdom,https://www.idp.com/global/Categories/University-of-York/PhD-in-Human-Geography-and-Environment/p/PRG-UK-00237966,3 Year(s),6.5 IELTS,Ph.D.,"['january', 'april', 'july', 'september']"
5778,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Philosophy-Research-Human-and-Behavioural/p/PRG-AU-00117030,2 Year(s),6.5 IELTS,Masters Degree (Research),[]
5779,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Philosophy-Research-Paramedical/p/PRG-AU-00117042,2 Year(s),6.5 IELTS,Masters Degree (Research),[]
5780,United Kingdom,https://www.idp.com/global/Categories/Swansea-University/MSc-by-Research-Global-Migration/p/PRG-UK-00165242,1 Year(s),6.5 IELTS,Masters Degree (Research),"['january', 'april', 'july', 'october']"
5781,United Kingdom,https://www.idp.com/global/Categories/All-Geography/Human-Geography/PhD-Human-Geography/p/PRG-UK-00165264,3 Year(s),6.5 IELTS,Ph.D.,"['january', 'april', 'july', 'october']"
5782,United Kingdom,https://www.idp.com/global/Categories/Swansea-University/BA-Hons-Geography-With-a-Year-In-Industry/p/PRG-UK-00206759,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5783,United Kingdom,https://www.idp.com/global/Categories/Swansea-University/BA-Hons-Human-Geography-With-a-Year-In-Industry/p/PRG-UK-00206812,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5784,United Kingdom,https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Environmental-Geoscience-With-a-Year-In-Industry/p/PRG-UK-00206934,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5785,United Kingdom,https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Physical-Geography-With-a-Year-In-Industry/p/PRG-UK-00206941,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5786,Canada,https://www.idp.com/global/Categories/Nipissing-University/Concurrent-Bachelor-of-Education-Bachelor-of-Arts-in-Environmental-Geography-Honours-Specialization/p/PRG-CA-00368282,6 Year(s),6.5 IELTS,Bachelor Degree with Honours,"['january', 'september']"
5787,United Kingdom,https://www.idp.com/global/Categories/Newcastle-University/Physical-Geography-BSc-Honours/p/PRG-UK-00069417,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
5788,United Kingdom,https://www.idp.com/global/Categories/Newcastle-University/Environmental-Science-BSc-Honours/p/PRG-UK-00069562,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
5789,United Kingdom,https://www.idp.com/global/Categories/All-Geography/Marine-science/Technology-in-the-Marine-Environment-MRes/p/PRG-UK-00069613,1 Year(s),6.5 IELTS,Masters Degree (Research),['september']
5790,United Kingdom,https://www.idp.com/global/Categories/All-Geography/Human-Geography/Human-Geography-Research-MA/p/PRG-UK-00069635,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
5791,United Kingdom,https://www.idp.com/global/Categories/Newcastle-University/Agricultural-and-Environmental-Science-MSc/p/PRG-UK-00069647,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
5792,United Kingdom,https://www.idp.com/global/Categories/Newcastle-University/Environmental-Science-with-Placement-BSc-Honours/p/PRG-UK-00236251,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
