,area of study,course_name,university_name,course_fee,course_link
5204,economics,Bachelor of Science in Business Analytics,Southern New Hampshire University,"USD 123,024",https://www.idp.com/global/Categories/Southern-New-Hampshire-University/Bachelor-of-Science-in-Business-Analytics/p/PRG-US-00261282
5205,economics,Bachelor of Science in Business Administration - Business Analytics,Southern New Hampshire University,"USD 92,268",https://www.idp.com/global/Categories/Economics/Mathematics/Bachelor-of-Science-in-Business-Administration-Business-Analytics/p/PRG-US-00331797
5206,economics,Master of Business Administration - Business Analytics,Southern New Hampshire University,"USD 12,600",https://www.idp.com/global/Categories/Southern-New-Hampshire-University/Master-of-Business-Administration-Business-Analytics/p/PRG-US-00332053
5207,economics,Bachelor of Science in Business Administration - Business Analytics,Southern New Hampshire University,"USD 123,024",https://www.idp.com/global/Categories/Economics/Mathematics/Bachelor-of-Science-in-Business-Administration-Business-Analytics/p/PRG-US-00331969
5208,economics,Bachelor of Science in Business Administration - Entrepreneurship,Southern New Hampshire University,"USD 123,024",https://www.idp.com/global/Categories/Economics/Business-Economics/Bachelor-of-Science-in-Business-Administration-Entrepreneurship/p/PRG-US-00331972
5209,economics,Ontario Graduate Certificate in Inclusive Resource Practice - Child and Fa...,Humber Institute of Technology & Advanced Learning,"CAD 16,607",https://www.idp.com/global/Categories/Humber-Institute-of-Technology-%26-Advanced-Learning/Ontario-Graduate-Certificate-in-Inclusive-Resource-Practice-Child-and-Family/p/PRG-CA-00348079
5210,economics,Economics and Management - BA (Hons),University of Kent,"GBP 50,400",https://www.idp.com/global/Categories/University-of-Kent/Economics-and-Management-BA-Hons/p/PRG-UK-00267144
5211,economics,MPhil/PhD Health Economics,Brunel University,"GBP 57,840",https://www.idp.com/global/Categories/Brunel-University/MPhilPhD-Health-Economics/p/PRG-UK-00244648
5212,economics,BA (Hons) Economics and Arabic,SOAS University of London,"GBP 58,680",https://www.idp.com/global/Categories/SOAS-University-of-London/BA-Hons-Economics-and-Arabic/p/PRG-UK-00269183
5213,economics,MSc Economics,Swansea University,"GBP 18,450",https://www.idp.com/global/Categories/Swansea-University/MSc-Economics/p/PRG-UK-00275721
5214,economics,MSc Economics and Finance,Swansea University,"GBP 18,450",https://www.idp.com/global/Categories/Economics/MSc-Economics-and-Finance/p/PRG-UK-00275722
5215,economics,BSc (Hons) Mathematics for Finance with a Year Abroad,Swansea University,"GBP 68,000",https://www.idp.com/global/Categories/Economics/Mathematics/BSc-Hons-Mathematics-for-Finance-with-a-Year-Abroad/p/PRG-UK-00277502
5216,economics,Economics and Mathematics (Hons) with an Integrated Foundation Year,Brunel University,"GBP 71,500",https://www.idp.com/global/Categories/Economics/Economics-and-Mathematics-Hons-with-an-Integrated-Foundation-Year/p/PRG-UK-00278549
5217,economics,BSc (Hons) Economics and Business with a Foundation Year,Swansea University,"GBP 65,600",https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Economics-and-Business-with-a-Foundation-Year/p/PRG-UK-00309967
5218,economics,BSc (Hons) Economics with a Foundation Year,Swansea University,"GBP 65,600",https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Economics-with-a-Foundation-Year/p/PRG-UK-00309972
5219,economics,BSc (Hons) Economics and Finance with a Foundation Year,Swansea University,"GBP 65,600",https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Economics-and-Finance-with-a-Foundation-Year/p/PRG-UK-00309969
5220,economics,(Secondary) Mathematics PGCE,University of Brighton,"GBP 14,748",https://www.idp.com/global/Categories/University-of-Brighton/Secondary-Mathematics-PGCE/p/PRG-UK-00328506
5221,economics,Mathematics MMath,University of Brighton,"GBP 58,992",https://www.idp.com/global/Categories/University-of-Brighton/Mathematics-MMath/p/PRG-UK-00328601
5222,economics,Mathematics with Finance BSc (Hons),University of Brighton,"GBP 44,244",https://www.idp.com/global/Categories/University-of-Brighton/Mathematics-with-Finance-BSc-Hons/p/PRG-UK-00328608
5223,economics,Mathematics and Statistics PhD,University of Brighton,"GBP 44,928",https://www.idp.com/global/Categories/University-of-Brighton/Mathematics-and-Statistics-PhD/p/PRG-UK-00328739
5224,economics,Mathematics and Computing (Hons) with Integrated Foundation Year,Brunel University,"GBP 71,500",https://www.idp.com/global/Categories/Economics/Mathematics/Mathematics-and-Computing-Hons-with-Integrated-Foundation-Year/p/PRG-UK-00337089
5225,economics,MRes Stochastic Processes: Theory and Application,Swansea University,"GBP 18,600",https://www.idp.com/global/Categories/Economics/Mathematics/MRes-Stochastic-Processes-Theory-and-Application/p/PRG-UK-00337762
5226,economics,PhD/MSc by Research/MPhil Health Economics,Swansea University,"GBP 56,400",https://www.idp.com/global/Categories/Swansea-University/PhDMSc-by-ResearchMPhil-Health-Economics/p/PRG-UK-00342030
5227,economics,Mphil in Development Economics,SOAS University of London,"GBP 40,000",https://www.idp.com/global/Categories/Economics/Mphil-in-Development-Economics/p/PRG-UK-00347607
5228,economics,BSc (Hons) Education and Mathematics With a Year Abroad,Swansea University,"GBP 62,000",https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Education-and-Mathematics-With-a-Year-Abroad/p/PRG-UK-00373021
5229,economics,BSc (Hons) Pure Mathematics With a Year Abroad,Swansea University,"GBP 68,000",https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Pure-Mathematics-With-a-Year-Abroad/p/PRG-UK-00374790
5230,economics,BSc (Hons) Actuarial Science With a Year In Industry,Swansea University,"GBP 69,600",https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Actuarial-Science-With-a-Year-In-Industry/p/PRG-UK-00374801
5231,economics,BSc (Hons) Mathematics and Sports Science With a Year In Industry,Swansea University,"GBP 72,600",https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Mathematics-and-Sports-Science-With-a-Year-In-Industry/p/PRG-UK-00374814
5232,economics,International Year One in Economics (3 Terms),University of Essex International College - Kaplan UK,"GBP 19,125",https://www.idp.com/global/Categories/University-of-Essex-International-College---Kaplan-UK/International-Year-One-in-Economics-3-Terms/p/PRG-UK-00357234
5233,economics,International Year One in Economics (3.5 Terms),University of Essex International College - Kaplan UK,"GBP 22,310",https://www.idp.com/global/Categories/University-of-Essex-International-College---Kaplan-UK/International-Year-One-in-Economics-35-Terms/p/PRG-UK-00357237
5234,economics,International Year One in Economics (2.5 Terms),University of Essex International College - Kaplan UK,"GBP 19,125",https://www.idp.com/global/Categories/Economics/International-Year-One-in-Economics-25-Terms/p/PRG-UK-00357232
5235,economics,Bachelor of Arts in Middle School Mathematics Education,Southern New Hampshire University,"USD 123,024",https://www.idp.com/global/Categories/Southern-New-Hampshire-University/Bachelor-of-Arts-in-Middle-School-Mathematics-Education/p/PRG-US-00183746
5236,economics,Bachelor of Arts in Secondary Mathematics Education,Southern New Hampshire University,"USD 123,024",https://www.idp.com/global/Categories/Southern-New-Hampshire-University/Bachelor-of-Arts-in-Secondary-Mathematics-Education/p/PRG-US-00229938
5237,economics,Bachelor of Science in Business Analytics,Southern New Hampshire University,"USD 123,024",https://www.idp.com/global/Categories/Southern-New-Hampshire-University/Bachelor-of-Science-in-Business-Analytics/p/PRG-US-00261282
5238,economics,Bachelor of Science in Business Administration - Business Analytics,Southern New Hampshire University,"USD 92,268",https://www.idp.com/global/Categories/Economics/Mathematics/Bachelor-of-Science-in-Business-Administration-Business-Analytics/p/PRG-US-00331797
5239,economics,Master of Business Administration - Business Analytics,Southern New Hampshire University,"USD 12,600",https://www.idp.com/global/Categories/Southern-New-Hampshire-University/Master-of-Business-Administration-Business-Analytics/p/PRG-US-00332053
5240,economics,Bachelor of Science in Business Administration - Business Analytics,Southern New Hampshire University,"USD 123,024",https://www.idp.com/global/Categories/Economics/Mathematics/Bachelor-of-Science-in-Business-Administration-Business-Analytics/p/PRG-US-00331969
5241,economics,Bachelor of Science in Business Administration - Entrepreneurship,Southern New Hampshire University,"USD 123,024",https://www.idp.com/global/Categories/Economics/Business-Economics/Bachelor-of-Science-in-Business-Administration-Entrepreneurship/p/PRG-US-00331972
5242,economics,PhD Economics,Swansea University,"GBP 49,800",https://www.idp.com/global/Categories/Swansea-University/PhD-Economics/p/PRG-UK-00235922
5243,economics,MPhil Economics,Swansea University,"GBP 33,200",https://www.idp.com/global/Categories/Swansea-University/MPhil-Economics/p/PRG-UK-00235924
5244,economics,Master of Development Economics,The University of Queensland,"AUD 60,960",https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Development-Economics/p/PRG-AU-00060595
5245,economics,Bachelor of Science (Honours) - Applied Mathematics Statistics,The University of Southern Queensland,"AUD 34,800",https://www.idp.com/global/Categories/The-University-of-Southern-Queensland/Bachelor-of-Science-Honours-Applied-Mathematics-Statistics/p/PRG-AU-00061115
5246,economics,Graduate Diploma in Economics,The University of Queensland,"AUD 38,528",https://www.idp.com/global/Categories/The-University-of-Queensland/Graduate-Diploma-in-Economics/p/PRG-AU-00061271
5247,economics,Graduate Certificate in Science - Mathematics,The University of Queensland,"AUD 22,368",https://www.idp.com/global/Categories/The-University-of-Queensland/Graduate-Certificate-in-Science-Mathematics/p/PRG-AU-00061284
5248,economics,Master of Philosophy (Mathematics),Curtin University,"AUD 77,200",https://www.idp.com/global/Categories/Economics/Mathematics/Master-of-Philosophy-Mathematics/p/PRG-AU-00061089
5249,economics,Bachelor of Economics / Bachelor of Laws,The University of New England,"AUD 141,080",https://www.idp.com/global/Categories/The-University-of-New-England/Bachelor-of-Economics-Bachelor-of-Laws/p/PRG-AU-00061569
5250,economics,Bachelor of Business / Bachelor of Economics,The University of New England,"AUD 112,864",https://www.idp.com/global/Categories/The-University-of-New-England/Bachelor-of-Business-Bachelor-of-Economics/p/PRG-AU-00061575
