,location,course_link,duration,entry_score,course_qualification,intakes
384,Australia,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Certificate-III-in-Individual-Support-Ageing-Home-and-Community/p/PRG-AU-00354362,26 Week(s),,Certificate III,"['feb', 'april', 'july', 'october']"
385,Australia,https://www.idp.com/global/Categories/Deakin-University/Graduate-Certificate-of-Humanitarian-Assistance-online/p/PRG-AU-00355760,1 Year(s),6.5 IELTS,Graduate Certificate,"['march', 'july', 'november']"
386,Canada,https://www.idp.com/global/Categories/Carleton-University/Bachelor-of-Arts-in-Childhood-and-Youth-Studies-General/p/PRG-CA-00356165,3 Year(s),6.5 IELTS,Bachelor Degree,"['january', 'september']"
387,Ireland,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Bachelor-of-Arts-in-Community-and-Youth-Development-Honours-Level-8/p/PRG-IE-00357395,1 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
388,Australia,https://www.idp.com/global/Categories/Charles-Sturt-University/Doctor-of-Philosophy-Arts-and-Education-Humanities-Social-Work-and-Human-Services/p/PRG-AU-00304626,3 Year(s),6.5 IELTS,Ph.D.,"['march', 'july', 'november']"
389,Ireland,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Master-of-Arts-in-Child-Family-and-Community-Studies/p/PRG-IE-00305771,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
390,Australia,https://www.idp.com/global/Categories/TAFE-NSW-Institutes/Certificate-III-in-Community-Services/p/PRG-AU-00307506,1 Year(s),,Certificate III,"['feb', 'july']"
391,Australia,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Bachelor-of-Applied-Social-Science-Community-Services/p/PRG-AU-00312381,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'may', 'september']"
392,United States,https://www.idp.com/global/Categories/Suffolk-University---INTO-USA/Bachelor-of-Arts-in-Sociology-Youth-and-Community-Engagement/p/PRG-US-00313551,8 Semester(s),,Bachelor Degree,"['january', 'august']"
393,Australia,https://www.idp.com/global/Categories/The-University-of-Notre-Dame-Australia/Bachelor-of-Counselling/p/PRG-AU-00369016,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'august']"
394,Australia,https://www.idp.com/global/Categories/Charles-Sturt-University/Bachelor-of-Arts-Human-Services/p/PRG-AU-00369230,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'july']"
395,Australia,https://www.idp.com/global/Categories/Edith-Cowan-University/Bachelor-of-Criminology-and-Justice-Professional-Youth-Work/p/PRG-AU-00369542,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
396,United Kingdom,https://www.idp.com/global/Categories/University-of-Huddersfield/BA-Hons-Childhood-Studies/p/PRG-UK-00095468,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
397,United Kingdom,https://www.idp.com/global/Categories/Loughborough-University/MSc-Human-Factors-and-Ergonomics-for-Patient-Safety/p/PRG-UK-00207272,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
398,Australia,https://www.idp.com/global/Categories/Deakin-University/Graduate-Certificate-of-Humanitarian-Leadership-online/p/PRG-AU-00358639,1 Year(s),6.5 IELTS,Graduate Certificate,"['july', 'november']"
399,Ireland,https://www.idp.com/global/Categories/Dublin-City-University/International-Master-in-Security-Intelligence-and-Strategic-Studies/p/PRG-IE-00358902,2 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
400,United Kingdom,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Working-With-Children-Young-People-And-Families-Level-4-Cert-HE/p/PRG-UK-00338012,1 Year(s),6.0 IELTS,Undergraduate Certificate,['september']
401,United Kingdom,https://www.idp.com/global/Categories/King%27s-College-London/MPhilPhD-MDRes-Age-Related-Diseases-Wolfson-Centre-for/p/PRG-UK-00102598,3 Year(s),6.5 IELTS,Ph.D.,"['feb', 'june', 'october']"
402,Ireland,https://www.idp.com/global/Categories/University-College-Dublin/MSc-Education-Children-and-Youth/p/PRG-IE-00373400,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
403,United States,https://www.idp.com/global/Categories/Northeastern-University/Bachelor-of-Science-in-American-Sign-Language/p/PRG-US-00228892,8 Semester(s),6.0 IELTS,Bachelor Degree,['september']
404,United States,https://www.idp.com/global/Categories/University-of-Pittsburgh/Undergraduate-Certificate-in-American-Sign-Language/p/PRG-US-00229945,2 Semester(s),6.0 IELTS,Advanced Certificate,"['january', 'august']"
405,United States,https://www.idp.com/global/Categories/Indiana-University---Bloomington/Bachelor-of-Science-in-Applied-Health-Science-Youth-Development/p/PRG-US-00231061,8 Semester(s),7.0 IELTS,Bachelor Degree,"['january', 'may', 'august']"
406,United States,https://www.idp.com/global/Categories/North-Carolina-State-University---Raleigh/Bachelor-of-Science-in-Extension-Education-Youth-Leadership-Development/p/PRG-US-00240978,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'august', 'september']"
407,United States,https://www.idp.com/global/Categories/University-of-Nebraska---Lincoln/Master-of-Science-in-Child-Youth-and-Family-Studies-Youth-Development/p/PRG-US-00245019,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
408,United States,https://www.idp.com/global/Categories/Western-Illinois-University/Bachelor-of-Science-in-Interdisciplinary-Studies-Youth-Leadership/p/PRG-US-00247497,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'august']"
409,United States,https://www.idp.com/global/Categories/Rochester-Institute-of-Technology/Associate-of-Applied-Science-in-ASL-English-Interpretation/p/PRG-US-00249142,4 Semester(s),6.5 IELTS,Associate Degree,"['january', 'may', 'august']"
410,United States,https://www.idp.com/global/Categories/Kent-State-University/Bachelor-of-Science-in-American-Sign-LanguageEnglish-Interpreting/p/PRG-US-00257745,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
411,United States,https://www.idp.com/global/Categories/University-of-North-Carolina---Wilmington/Bachelor-of-Arts-in-American-Sign-Language/p/PRG-US-00258400,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'august']"
412,United States,https://www.idp.com/global/Categories/California-State-University---Long-Beach/Bachelor-of-Arts-in-American-Sign-Language-Linguistics-and-Deaf-Culture-English-Interpreting/p/PRG-US-00283777,8 Semester(s),5.5 IELTS,Bachelor Degree,"['january', 'august']"
413,United States,https://www.idp.com/global/Categories/University-of-Florida/Doctor-of-Philosophy-in-Youth-Development-and-Family-Sciences/p/PRG-US-00286747,8 Semester(s),6.0 IELTS,Ph.D.,['august']
414,Australia,https://www.idp.com/global/Categories/Federation-University-Australia/Doctor-of-Philosophy-Community-and-Human-Services/p/PRG-AU-00198812,3 Year(s),6.5 IELTS,Ph.D.,['december']
415,Australia,https://www.idp.com/global/Categories/Stott%27s-College/Bachelor-of-Community-Services/p/PRG-AU-00270544,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'march', 'may', 'september']"
416,Australia,https://www.idp.com/global/Categories/St-George-%26-Sutherland-Community-College/Certificate-IV-in-Disability/p/PRG-AU-00354114,1 Year(s),,Certificate IV,"['may', 'july', 'october']"
417,United Kingdom,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/BA-Hons-Working-with-Children-Young-People-and-Families/p/PRG-UK-00067454,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
418,United Kingdom,https://www.idp.com/global/Categories/University-of-South-Wales/BSc-Hons-Childhood-Studies-Top-Up/p/PRG-UK-00072520,1 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
