,location,course_link,duration,entry_score,course_qualification,intakes
8183,United States,https://www.idp.com/global/Categories/Michigan-Technological-University/Bachelor-of-Science-in-Engineering-Management/p/PRG-US-00039247,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'august']"
8184,United States,https://www.idp.com/global/Categories/Engineering/Biomedical-Engineering/Bachelor-of-Science-in-Biomedical-Engineering/p/PRG-US-00039264,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'august']"
8185,United States,https://www.idp.com/global/Categories/University-of-Kentucky/Doctor-of-Philosophy-in-Mining-Engineering/p/PRG-US-00039285,6 Semester(s),6.5 IELTS,Ph.D.,"['january', 'august']"
8186,United States,https://www.idp.com/global/Categories/University-of-Kentucky/Master-of-Science-in-Mining-Engineering-Non-Thesis-Option/p/PRG-US-00039286,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
8187,United States,https://www.idp.com/global/Categories/Engineering/Mechanical-Engineering/Masters-of-Science-in-Mechanical-Engineering/p/PRG-US-00039290,3 Semester(s),6.0 IELTS,Masters Degree,"['january', 'august']"
8188,United States,https://www.idp.com/global/Categories/University-of-Kentucky/Bachelor-of-Science-in-Materials-Engineering/p/PRG-US-00039401,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'june', 'august']"
8189,United States,https://www.idp.com/global/Categories/University-of-Kentucky/Bachelor-of-Science-in-Biosystems-Engineering/p/PRG-US-00039457,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'june', 'august']"
8190,United States,https://www.idp.com/global/Categories/New-Mexico-State-University/Doctor-of-Philosophy-in-Mechanical-Engineering/p/PRG-US-00039472,7 Semester(s),6.5 IELTS,Ph.D.,"['january', 'august']"
8191,United States,https://www.idp.com/global/Categories/New-Mexico-State-University/Doctor-of-Philosophy-in-Electrical-Engineering/p/PRG-US-00039474,6 Semester(s),6.5 IELTS,Ph.D.,"['january', 'august']"
8192,United States,https://www.idp.com/global/Categories/Engineering/Electrical-Engineering/Master-of-Science-in-Electrical-Engineering/p/PRG-US-00039475,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
8193,United States,https://www.idp.com/global/Categories/Engineering/Mechanical-Engineering/Bachelor-of-Science-in-Mechanical-Engineering/p/PRG-US-00039506,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
8194,United States,https://www.idp.com/global/Categories/Engineering/Mechanical-Engineering/Bachelor-of-Science-in-Industrial-Engineering/p/PRG-US-00039514,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
8195,United States,https://www.idp.com/global/Categories/Howard-University/Master-of-Engineering-in-Mechanical-Engineering/p/PRG-US-00039804,3 Semester(s),6.0 IELTS,Masters Degree,"['january', 'august']"
8196,United States,https://www.idp.com/global/Categories/Engineering/Electrical-Engineering/Master-of-Engineering-in-Electrical-and-Computer-Engineering/p/PRG-US-00039818,3 Semester(s),6.0 IELTS,Masters Degree,"['january', 'august']"
8197,United States,https://www.idp.com/global/Categories/University-of-Rochester/Doctor-of-Philosophy-in-Mechanical-Engineering/p/PRG-US-00039900,6 Semester(s),6.0 IELTS,Ph.D.,['august']
8198,United States,https://www.idp.com/global/Categories/Engineering/Electrical-Engineering/Doctor-of-Philosophy-in-Electrical-Engineering/p/PRG-US-00039907,6 Semester(s),7.0 IELTS,Ph.D.,['august']
8199,United States,https://www.idp.com/global/Categories/University-of-Rochester/Doctor-of-Philosophy-in-Biomedical-Engineering/p/PRG-US-00039932,6 Semester(s),7.0 IELTS,Ph.D.,['august']
8200,United States,https://www.idp.com/global/Categories/Engineering/Engineering-Science/Bachelor-of-Arts-in-Engineering-Science/p/PRG-US-00039956,8 Semester(s),7.5 IELTS,Bachelor Degree,"['january', 'august']"
