,area of study,course_name,university_name,course_fee,course_link
1575,law-and-legal-studies,Master of Science in Crime and Justice Studies,Suffolk University,"USD 47,520",https://www.idp.com/global/Categories/Suffolk-University/Master-of-Science-in-Crime-and-Justice-Studies/p/PRG-US-00186720
1576,law-and-legal-studies,Master of Crime and Justice Studies/Juris Doctor,Suffolk University,"USD 184,808",https://www.idp.com/global/Categories/Suffolk-University/Master-of-Crime-and-Justice-StudiesJuris-Doctor/p/PRG-US-00186728
1577,law-and-legal-studies,Juris Doctor - Business Law and Entrepreneurship [Intellectual Property an...,University of Idaho,"USD 125,988",https://www.idp.com/global/Categories/University-of-Idaho/Juris-Doctor-Business-Law-and-Entrepreneurship-Intellectual-Property-and-Technology/p/PRG-US-00187135
1578,law-and-legal-studies,Juris Doctor - Business Law and Entrepreneurship [Enterprise Organization],University of Idaho,"USD 125,988",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Juris-Doctor-Business-Law-and-Entrepreneurship-Enterprise-Organization/p/PRG-US-00187133
1579,law-and-legal-studies,Bachelor of Arts in Criminal Justice Studies,San Francisco State University,"USD 70,488",https://www.idp.com/global/Categories/San-Francisco-State-University/Bachelor-of-Arts-in-Criminal-Justice-Studies/p/PRG-US-00187684
1580,law-and-legal-studies,Undergraduate Certificate in Law and Society,University of Hawaii - Manoa,"USD 16,668",https://www.idp.com/global/Categories/University-of-Hawaii---Manoa/Undergraduate-Certificate-in-Law-and-Society/p/PRG-US-00188515
1581,law-and-legal-studies,Bachelor of Science in Criminal Justice,San Diego State University,"USD 70,488",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Bachelor-of-Science-in-Criminal-Justice/p/PRG-US-00189738
1582,law-and-legal-studies,Master of Science in Criminal Justice,San Diego State University,"USD 28,608",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Master-of-Science-in-Criminal-Justice/p/PRG-US-00191038
1583,law-and-legal-studies,Certificate in Law and Society Area Studies,Utah State University,"USD 22,934",https://www.idp.com/global/Categories/Utah-State-University/Certificate-in-Law-and-Society-Area-Studies/p/PRG-US-00191182
1584,law-and-legal-studies,Juris Doctor,University of California - Davis,"USD 169,305",https://www.idp.com/global/Categories/University-of-California---Davis/Juris-Doctor/p/PRG-US-00191436
