,area of study,course_name,university_name,course_fee,course_link
6582,performing-arts-and-music,Master of Music in Performance - Jazz Emphasis,Duquesne University,"USD 52,680",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Master-of-Music-in-Performance-Jazz-Emphasis/p/PRG-US-00220883
6583,performing-arts-and-music,Master of Music in Performance - Piano,Duquesne University,"USD 52,680",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Master-of-Music-in-Performance-Piano/p/PRG-US-00220879
6584,performing-arts-and-music,Master of Music in Musicology and Ethnomusicology,University of Florida,"USD 60,268",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Master-of-Music-in-Musicology-and-Ethnomusicology/p/PRG-US-00220999
6585,performing-arts-and-music,Artist Diploma in Keyboard Performance,University of Miami,"USD 39,060",https://www.idp.com/global/Categories/University-of-Miami/Artist-Diploma-in-Keyboard-Performance/p/PRG-US-00221441
6586,performing-arts-and-music,Bachelor of Science in Music - Choral - Piano,Florida A and M University,"USD 141,352",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Bachelor-of-Science-in-Music-Choral-Piano/p/PRG-US-00221683
6587,performing-arts-and-music,Doctor of Philosophy in Musicology and Ethnomusicology,University of Florida,"USD 150,670",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Doctor-of-Philosophy-in-Musicology-and-Ethnomusicology/p/PRG-US-00221710
6588,performing-arts-and-music,Bachelor of Arts in Music - Performance,University of Alabama in Huntsville,"USD 88,504",https://www.idp.com/global/Categories/University-of-Alabama-in-Huntsville/Bachelor-of-Arts-in-Music-Performance/p/PRG-US-00221938
6589,performing-arts-and-music,Bachelor of Arts in Music - Music Technology,University of Alabama in Huntsville,"USD 88,504",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Bachelor-of-Arts-in-Music-Music-Technology/p/PRG-US-00221940
6590,performing-arts-and-music,Bachelor of Arts in Theatre Arts - Theatre Performance- Acting and Musical...,California State University - East Bay,"USD 75,500",https://www.idp.com/global/Categories/California-State-University---East-Bay/Bachelor-of-Arts-in-Theatre-Arts-Theatre-Performance-Acting-and-Musical-Theatre/p/PRG-US-00222011
6591,performing-arts-and-music,Bachelor of Arts in Theatre Arts - Dance and Inclusive Performance,California State University - East Bay,"USD 75,500",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Dance/Bachelor-of-Arts-in-Theatre-Arts-Dance-and-Inclusive-Performance/p/PRG-US-00222013
