,location,course_link,duration,entry_score,course_qualification,intakes
1450,United States,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/Bachelor-of-Science-in-Food-Studies-SPE/p/PRG-US-00173824,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'june', 'august']"
1451,United States,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/Associate-in-Applied-Science-in-Food-Studies/p/PRG-US-00173849,4 Semester(s),6.5 IELTS,Associate Degree,"['january', 'june', 'august']"
1452,United States,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Culinary/Certificate-of-Competency-in-Culinary-Arts/p/PRG-US-00175429,3 Semester(s),,Advanced Certificate,"['january', 'june', 'august']"
1453,United States,https://www.idp.com/global/Categories/University-of-Tennessee/Bachelor-of-Science-in-Family-and-Consumer-Sciences-Hospitality-and-Food-Service-Management-Martin-Campus/p/PRG-US-00179439,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
1454,United States,https://www.idp.com/global/Categories/University-of-New-Hampshire/Bachelor-of-Science-in-Sustainable-Agriculture-and-Food-Systems-Honors/p/PRG-US-00182709,8 Semester(s),6.5 IELTS,Honours,"['january', 'august']"
1455,United States,https://www.idp.com/global/Categories/University-of-Nebraska---Lincoln/Bachelor-of-Science-in-Education-and-Human-Sciences-Nutrition-and-Health-Sciences-Culinology/p/PRG-US-00183065,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'august']"
1456,United States,https://www.idp.com/global/Categories/Santa-Barbara-City-College/Certificate-of-Achievement-Culinary-Arts/p/PRG-US-00183560,4 Semester(s),,Advanced Certificate,"['january', 'june', 'august']"
1457,United States,https://www.idp.com/global/Categories/University-of-Alaska---Fairbanks/Certificate-in-Baking-and-Pastry-Arts/p/PRG-US-00183662,2 Semester(s),6.5 IELTS,Advanced Certificate,"['january', 'august']"
1458,United States,https://www.idp.com/global/Categories/Indiana-University-of-Pennsylvania/Certificate-in-Culinary-Arts/p/PRG-US-00184312,16 Month(s),5.5 IELTS,Advanced Certificate,"['january', 'august']"
1459,Australia,https://www.idp.com/global/Categories/University-of-Wollongong/Bachelor-of-Commerce-TAFE-Advanced-Diploma-of-Hospitality-Management/p/PRG-AU-00158380,3 Year(s),6.0 IELTS,Bachelor Degree,['march']
1460,Australia,https://www.idp.com/global/Categories/University-of-Wollongong/Bachelor-of-Commerce-TAFE-Advanced-Diploma-of-Travel-and-Tourism-Management/p/PRG-AU-00158383,3 Year(s),6.0 IELTS,Bachelor Degree,['march']
1461,Australia,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Beauty/Diploma-of-Beauty-Therapy/p/PRG-AU-00265519,1 Year(s),,Diploma,"['march', 'july']"
1462,Australia,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/Diploma-of-Hospitality-Management-Certificate-III-in-Patisserie/p/PRG-AU-00307879,2 Year(s),,Diploma,"['january', 'july']"
1463,Australia,https://www.idp.com/global/Categories/The-Hotel-School/Diploma-of-Hotel-Management/p/PRG-AU-00330948,1 Year(s),,Diploma,"['march', 'july', 'november']"
1464,Australia,https://www.idp.com/global/Categories/Cairns-College-of-English-and-Business/Diploma-of-Travel-and-Tourism-Management/p/PRG-AU-00332910,40 Week(s),,Diploma,"['january', 'april', 'july', 'october']"
1465,Australia,https://www.idp.com/global/Categories/Bond-University/Master-of-Management-in-Tourism-and-Hotel-Management/p/PRG-AU-00367352,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['january', 'may', 'september']"
1466,Australia,https://www.idp.com/global/Categories/Bond-University/Master-of-Actuarial-Science-Professional-in-Tourism-and-Hotel-Management/p/PRG-AU-00367405,92 Week(s),6.5 IELTS,Masters Degree (Coursework),"['january', 'may', 'september']"
1467,United Kingdom,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Tourism/BA-Hons-International-Tourism-Management-Spanish/p/PRG-UK-00105259,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1468,United Kingdom,https://www.idp.com/global/Categories/City%2C-University-of-London/Food-Policy-PhD-MPhil/p/PRG-UK-00106699,2 Year(s),6.5 IELTS,Ph.D.,['september']
1469,United Kingdom,https://www.idp.com/global/Categories/Middlesex-University/BA-Hons-International-Tourism-Management-Mandarin/p/PRG-UK-00162068,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
