,area of study,course_name,university_name,course_fee,course_link
398,political-and-social-sciences,Bachelor of International Relations,La Trobe University,"AUD 98,400",https://www.idp.com/global/Categories/La-Trobe-University/Bachelor-of-International-Relations/p/PRG-AU-00064969
399,political-and-social-sciences,Bachelor of Arts in Aboriginal Studies,La Trobe University,"AUD 94,200",https://www.idp.com/global/Categories/La-Trobe-University/Bachelor-of-Arts-in-Aboriginal-Studies/p/PRG-AU-00362395
400,political-and-social-sciences,Bachelor of International Studies (Dean's Scholars),Western Sydney University,"AUD 78,720",https://www.idp.com/global/Categories/Western-Sydney-University/Bachelor-of-International-Studies-Deans-Scholars/p/PRG-AU-00060475
401,political-and-social-sciences,Doctor of Philosophy (Humanities),Curtin University,"AUD 145,600",https://www.idp.com/global/Categories/Curtin-University/Doctor-of-Philosophy-Humanities/p/PRG-AU-00064983
402,political-and-social-sciences,Bachelor of Arts in International Relations,Curtin University,"AUD 89,400",https://www.idp.com/global/Categories/Curtin-University/Bachelor-of-Arts-in-International-Relations/p/PRG-AU-00188551
403,political-and-social-sciences,MA Social Work,University of Birmingham,"GBP 38,880",https://www.idp.com/global/Categories/University-of-Birmingham/MA-Social-Work/p/PRG-UK-00072942
404,political-and-social-sciences,MA Social Research (Social Policy),University of Birmingham,"GBP 20,160",https://www.idp.com/global/Categories/University-of-Birmingham/MA-Social-Research-Social-Policy/p/PRG-UK-00072945
405,political-and-social-sciences,MA Social and Political Theory,University of Birmingham,"GBP 19,170",https://www.idp.com/global/Categories/Political-and-Social-Sciences/Political-Science/MA-Social-and-Political-Theory/p/PRG-UK-00072987
406,political-and-social-sciences,BA (Hons) Social Policy,University of Birmingham,"GBP 57,960",https://www.idp.com/global/Categories/University-of-Birmingham/BA-Hons-Social-Policy/p/PRG-UK-00073255
407,political-and-social-sciences,Gender and Development MA,University of Sussex,"GBP 18,500",https://www.idp.com/global/Categories/Political-and-Social-Sciences/Studies-in-Human-Society/Gender-and-Development-MA/p/PRG-UK-00075560
408,political-and-social-sciences,MA Social Research Methods (Sociology),Durham University,"GBP 20,150",https://www.idp.com/global/Categories/Durham-University/MA-Social-Research-Methods-Sociology/p/PRG-UK-00080967
409,political-and-social-sciences,MA Socio-Cultural Anthropology,Durham University,"GBP 21,000",https://www.idp.com/global/Categories/Political-and-Social-Sciences/Anthropology/MA-Socio-Cultural-Anthropology/p/PRG-UK-00080977
410,political-and-social-sciences,International Year One - International Relations and International Develop...,University of Sussex,"GBP 18,500",https://www.idp.com/global/Categories/University-of-Sussex/International-Year-One-International-Relations-and-International-Development/p/PRG-UK-00270361
411,political-and-social-sciences,MSc Behavioural Science,Durham University,"GBP 25,000",https://www.idp.com/global/Categories/Durham-University/MSc-Behavioural-Science/p/PRG-UK-00307796
